YearStart,YearEnd,StateAbbr,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Topic,Category,Question,Response,Age,Sex,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_limit,High_Confidence_Limit,Numerator,LocationID,GeoLocation,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,SexID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,NonWeightedSample,WeightedSample,SampleSize
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,"Black, non-Hispanic",Diabetes,No,%,Crude Prevalence,25.65,,,20.25,31.67,655054,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE65PLUS,GALL,BLK,RFDM,RFNO,645,2553581,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,All races,Smoking,No,%,Age-adjusted Prevalence,4.31,,,3.25,5.37,825635,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFNO,2340,19156264,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,"White, non-Hispanic",Smoking,No,%,Crude Prevalence,12.92,,,10.75,15.35,1968903,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE65PLUS,GALL,WHT,RFSM,RFNO,1531,15237769,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Male,All races,Smoking,Yes,%,Age-adjusted Prevalence,36.78,,,29.41,44.15,695784,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFSM,RFYES,153,1891747,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Female,All races,Diabetes,No,%,Crude Prevalence,23.2,,,20.54,26.03,4733826,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE65PLUS,GF,ALLRACE,RFDM,RFNO,2272,20406477,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,73.24,,,67.44,78.51,2936310,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFYES,348,4009069,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,75-79 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,0.89,,,0.04,4.3,6500,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE7579,GALL,HISP,RFAPAR,RFTOT,139,730792,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,70-74 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,20.16,,,11.3,31.81,264698,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE7074,GALL,ALLRACE,RFSM,RFYES,87,1313023,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"Hispanic, any race",All participants,Total,%,Age-adjusted Prevalence,40.37,,,36.16,44.58,1544832,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GALL,HISP,RFAPAR,RFTOT,614,3826683,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,85-89 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,25.54,,,18.46,33.72,357443,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE8589,GALL,ALLRACE,RFSM,RFNO,296,1399347,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,90 years and older,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,36.59,,,27.84,46.04,60724,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE90PLUS,GALL,BLK,RFAPAR,RFTOT,122,165950,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Both sexes,All races,Smoking,No,%,Crude Prevalence,8.36,,,6.68,10.31,1533898,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFNO,2169,18342181,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,Other,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GALL,OTH,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,47.39,,,40.9,53.95,1852656,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFYES,344,3909100,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65-69 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,68.87,,,64.34,73.15,8423112,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE6569,GALL,ALLRACE,RFRES,RFNO,658,12230557,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,90 years and older,Both sexes,All races,Smoking,No,%,Crude Prevalence,57.67,,,48.2,66.75,349790,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFSM,RFNO,185,606532,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Both sexes,"White, non-Hispanic",Diabetes,Yes,%,Age-adjusted Prevalence,11.52,,,9.15,13.88,937163,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,AGEADJPREV,AGE65PLUS,GALL,WHT,RFDM,RFYES,799,8135099,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65-69 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE6569,GALL,HISP,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,75-79 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE7579,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,75-79 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,1.33,,,0.5,2.85,134990,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE7579,GALL,ALLRACE,RFRES,RFNO,1352,10133870,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Both sexes,"Hispanic, any race",Residential care,No,%,Age-adjusted Prevalence,60.34,,,56.1,64.59,2240636,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,AGEADJPREV,AGE65PLUS,GALL,HISP,RFRES,RFNO,594,3713351,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,80-84 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,58.07,,,48.94,66.81,934311,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE8084,GALL,ALLRACE,RFDM,RFYES,364,1608948,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,90 years and older,Both sexes,All races,Diabetes,No,%,Crude Prevalence,50.46,,,44.58,56.32,675653,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFDM,RFNO,396,1339017,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65-69 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE6569,GALL,ALLRACE,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,75-79 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,8.38,,,5.6,11.94,634740,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE7579,GALL,ALLRACE,RFDM,RFNO,959,7578371,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,37.24,,,29.1,45.95,633709,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GM,BLK,RFAPAR,RFTOT,412,1701834,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,85-89 years,Female,All races,All participants,Total,%,Crude Prevalence,21.16,,,15.87,27.27,404678,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE8589,GF,ALLRACE,RFAPAR,RFTOT,413,1912354,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,85-89 years,Both sexes,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,38.26,,,33.88,42.8,1003205,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE8589,GALL,WHT,RFAPAR,RFTOT,495,2621769,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,70-74 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,6.3,,,4.37,8.73,893240,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE7074,GALL,ALLRACE,RFRES,RFNO,995,14186452,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,28.06,,,21.71,35.13,476972,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GM,BLK,RFAPAR,RFTOT,411,1700067,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Male,All races,All participants,Total,%,Crude Prevalence,39.48,,,37,42,8470404,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE65PLUS,GM,ALLRACE,RFAPAR,RFTOT,2281,21454224,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Both sexes,"Black, non-Hispanic",Residential care,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,AGEADJPREV,AGE65PLUS,GALL,BLK,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,85-89 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,39.69,,,34.59,44.97,1080083,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE8589,GALL,ALLRACE,RFRES,RFNO,627,2720994,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Female,"Hispanic, any race",All participants,Total,%,Age-adjusted Prevalence,2.51,,,1.32,3.71,51507,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,AGEADJPREV,AGE65PLUS,GF,HISP,RFAPAR,RFTOT,344,2052081,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Both sexes,"Black, non-Hispanic",Smoking,Yes,%,Crude Prevalence,55.63,,,42.51,68.19,300766,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE65PLUS,GALL,BLK,RFSM,RFYES,108,540694,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,80-84 years,Male,All races,All participants,Total,%,Crude Prevalence,71.52,,,65.88,76.7,1788092,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE8084,GM,ALLRACE,RFAPAR,RFTOT,489,2500243,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,80-84 years,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,55.89,,,47.01,64.5,247287,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE8084,GALL,BLK,RFAPAR,RFTOT,234,442429,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,75-79 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE7579,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65-69 years,Male,All races,All participants,Total,%,Crude Prevalence,0.63,,,0.07,2.34,37579,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE6569,GM,ALLRACE,RFAPAR,RFTOT,309,5975316,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,85-89 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE8589,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Both sexes,"White, non-Hispanic",Smoking,Yes,%,Age-adjusted Prevalence,66.74,,,60.06,73.41,1975147,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,AGEADJPREV,AGE65PLUS,GALL,WHT,RFSM,RFYES,189,2959465,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65-69 years,Female,All races,All participants,Total,%,Crude Prevalence,19.24,,,14.55,24.68,1300669,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE6569,GF,ALLRACE,RFAPAR,RFTOT,378,6759689,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,75-79 years,Male,All races,All participants,Total,%,Crude Prevalence,24.85,,,20.38,29.75,1166565,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE7579,GM,ALLRACE,RFAPAR,RFTOT,604,4694923,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Female,All races,Residential care,Yes,%,Crude Prevalence,19.06,,,12.48,27.23,259513,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE65PLUS,GF,ALLRACE,RFRES,RFYES,191,1361386,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,80-84 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE8084,GALL,ALLRACE,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65-69 years,Female,All races,All participants,Total,%,Crude Prevalence,14.32,,,10.55,18.81,967845,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE6569,GF,ALLRACE,RFAPAR,RFTOT,378,6759689,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,55.46,,,49.9,60.93,1942195,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE65PLUS,GALL,HISP,RFAPAR,RFTOT,569,3501816,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Female,All races,Residential care,Yes,%,Age-adjusted Prevalence,15.68,,,7.44,23.92,213465,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFRES,RFYES,191,1361386,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Male,All races,Smoking,Yes,%,Crude Prevalence,66.35,,,55.54,76.04,1255233,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GM,ALLRACE,RFSM,RFYES,153,1891747,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,8.56,,,7.14,10.17,1767107,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE65PLUS,GF,WHT,RFAPAR,RFTOT,1991,20635946,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,85-89 years,Both sexes,All races,All participants,Total,%,Crude Prevalence,52.63,,,46.87,58.35,1681870,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE8589,GALL,ALLRACE,RFAPAR,RFTOT,703,3195446,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,80-84 years,Male,All races,All participants,Total,%,Crude Prevalence,31.06,,,25.68,36.86,777239,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE8084,GM,ALLRACE,RFAPAR,RFTOT,490,2502010,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Female,All races,Diabetes,Yes,%,Age-adjusted Prevalence,28.91,,,26.07,31.75,1660077,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFDM,RFYES,823,5742226,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,"Black, non-Hispanic",Smoking,Yes,%,Crude Prevalence,41.55,,,28.14,55.94,221273,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE65PLUS,GALL,BLK,RFSM,RFYES,107,532598,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,"Black, non-Hispanic",Smoking,No,%,Age-adjusted Prevalence,48.08,,,42.26,53.91,599636,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GALL,BLK,RFSM,RFNO,374,1247163,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,All races,Residential care,Yes,%,Age-adjusted Prevalence,39.79,,,31.55,48.03,801795,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFYES,299,2015067,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65-69 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,74.95,,,65.42,82.99,2108938,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE6569,GALL,ALLRACE,RFDM,RFYES,179,2813758,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Female,All races,Smoking,No,%,Crude Prevalence,25.61,,,21.88,29.63,2137413,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE65PLUS,GF,ALLRACE,RFSM,RFNO,1008,8344384,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,85-89 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,65.65,,,50.14,79.05,309188,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE8589,GALL,ALLRACE,RFRES,RFYES,75,470985,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,90 years and older,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,45.21,,,35.2,55.52,134389,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFDM,RFYES,105,297228,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,80-84 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,4.06,,,2.56,6.08,110369,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE8084,GALL,ALLRACE,RFSM,RFNO,562,2719422,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,"Hispanic, any race",Smoking,No,%,Crude Prevalence,8.83,,,5.35,13.53,113013,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE65PLUS,GALL,HISP,RFSM,RFNO,219,1280493,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,80-84 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE8084,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,"Black, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,14.82,,,12.38,17.26,599114,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GALL,BLK,RFAPAR,RFTOT,1065,4042607,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,All races,All participants,Total,%,Age-adjusted Prevalence,57.94,,,56.31,59.58,27303098,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFTOT,5320,47123055,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Male,All races,Residential care,No,%,Age-adjusted Prevalence,72.88,,,70.21,75.56,15530434,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFNO,2227,21309596,
